short_name,age,nationality_name,overall,club_name,height_cm,weight_kg,player_positions,potential,fifa_version,pace,shooting,passing,dribbling,defending,physic,weak_foot,skill_moves,league_level,league_name,value_eur
F. Acerbi,31,Italy,83,Lazio,192,88,CB,83,20.0,56.0,50.0,61.0,63.0,86.0,82.0,3,3,1.0,Serie A,19000000.0
F. Acerbi,32,Italy,83,Lazio,192,88,CB,83,21.0,62.0,50.0,62.0,63.0,86.0,83.0,3,3,1.0,Serie A,23500000.0
F. Acerbi,33,Italy,83,Lazio,192,88,CB,83,22.0,63.0,50.0,62.0,64.0,86.0,83.0,3,3,1.0,Serie A,17500000.0
F. Acerbi,34,Italy,82,Inter,192,88,CB,82,23.0,62.0,50.0,64.0,64.0,85.0,78.0,3,3,1.0,Serie A,10000000.0
F. Acerbi,35,Italy,83,Inter,192,88,CB,83,24.0,60.0,50.0,64.0,64.0,86.0,80.0,3,3,1.0,Serie A,9500000.0
F. Al Rashidi,23,Saudi Arabia,51,Al Orobah,174,71,"CAM, RM, CM",53,15.0,70.0,48.0,48.0,55.0,24.0,51.0,3,2,1.0,Pro League,60000.0
F. Al Rashidi,24,Saudi Arabia,59,Al Faisaly,174,71,"CM, CDM, RM",63,16.0,67.0,49.0,63.0,61.0,59.0,62.0,3,2,1.0,Pro League,200000.0
F. Al Rashidi,25,Saudi Arabia,61,Al Faisaly,174,71,"CM, CDM, RM",64,17.0,66.0,49.0,63.0,62.0,59.0,65.0,3,2,1.0,Pro League,275000.0
F. Al Rashidi,26,Saudi Arabia,61,Al Raed,174,71,"CM, CDM, RM",64,18.0,65.0,49.0,63.0,62.0,59.0,66.0,3,2,1.0,Pro League,300000.0
F. Al Rashidi,21,Saudi Arabia,56,Al Hilal,176,68,"RM, LM",65,19.0,66.0,47.0,48.0,61.0,39.0,50.0,2,3,1.0,Pro League,140000.0
F. Al Rashidi,22,Saudi Arabia,56,Al Taawon,176,68,"LM, RM",65,20.0,66.0,47.0,48.0,61.0,39.0,54.0,2,3,1.0,Pro League,140000.0
F. Al Rashidi,23,Saudi Arabia,56,Al Taawon,175,68,"RM, LM",65,21.0,67.0,47.0,48.0,61.0,39.0,57.0,2,3,1.0,Pro League,325000.0
F. Al Rashidi,24,Saudi Arabia,56,Al Taawon,175,68,"RM, LM",62,22.0,70.0,47.0,49.0,61.0,39.0,55.0,2,3,1.0,Pro League,230000.0
F. Al Rashidi,25,Saudi Arabia,57,Al Taawon,175,68,"RM, LM",60,23.0,70.0,47.0,50.0,63.0,39.0,56.0,2,3,1.0,Pro League,220000.0
F. Al Rashidi,26,Saudi Arabia,64,Al Ahli Jeddah,175,69,"RM, LM, ST",65,24.0,88.0,59.0,54.0,69.0,39.0,60.0,5,3,1.0,Pro League,700000.0
F. Al Rashidi,32,Saudi Arabia,60,Al Riyadh,174,71,"CDM, CM",60,24.0,59.0,52.0,60.0,59.0,57.0,64.0,3,2,1.0,Pro League,160000.0
F. Andone,21,Romania,58,Córdoba CF,183,73,ST,65,15.0,70.0,59.0,48.0,57.0,28.0,54.0,3,3,1.0,La Liga 2,130000.0
F. Andone,22,Romania,72,Córdoba CF,182,78,ST,80,16.0,77.0,71.0,53.0,69.0,20.0,74.0,3,3,2.0,La Liga 2,3200000.0
F. Andone,23,Romania,77,Deportivo de La Coruña,182,78,ST,83,17.0,77.0,75.0,60.0,71.0,45.0,79.0,3,3,1.0,La Liga 2,10000000.0
F. Andone,24,Romania,79,Deportivo de La Coruña,180,78,ST,84,18.0,78.0,78.0,62.0,75.0,45.0,80.0,3,3,1.0,La Liga 2,17000000.0
F. Andone,25,Romania,77,Brighton & Hove Albion,180,78,ST,81,19.0,74.0,75.0,63.0,72.0,51.0,80.0,3,3,1.0,Premier League,11500000.0
F. Andone,26,Romania,76,Brighton & Hove Albion,180,78,ST,79,20.0,75.0,75.0,63.0,73.0,51.0,78.0,3,3,1.0,Premier League,9500000.0
F. Andone,27,Romania,74,Brighton & Hove Albion,180,78,ST,75,21.0,75.0,74.0,62.0,73.0,52.0,77.0,3,3,1.0,Premier League,4900000.0
F. Andone,28,Romania,73,Cádiz,180,78,ST,73,22.0,73.0,71.0,62.0,73.0,51.0,71.0,3,3,1.0,La Liga,3100000.0
F. Andone,29,Romania,70,Las Palmas,180,78,ST,70,23.0,67.0,71.0,62.0,70.0,51.0,65.0,3,3,2.0,La Liga,1600000.0
F. Andone,30,Romania,68,Eldense,180,78,ST,68,24.0,66.0,67.0,62.0,66.0,51.0,70.0,3,3,2.0,La Liga 2,1200000.0
F. Angileri,20,Argentina,61,Godoy Cruz,184,84,LM,66,15.0,71.0,54.0,60.0,60.0,32.0,67.0,3,2,1.0,Liga Profesional,190000.0
F. Angileri,21,Argentina,63,Godoy Cruz,184,84,LM,68,16.0,71.0,55.0,62.0,61.0,33.0,67.0,3,2,1.0,Liga Profesional,450000.0
F. Angileri,22,Argentina,63,Godoy Cruz,184,84,"LM, RM",68,17.0,65.0,55.0,62.0,61.0,33.0,67.0,3,2,1.0,Liga Profesional,450000.0
F. Angileri,23,Argentina,65,Godoy Cruz,184,84,"LM, LB, RM",70,18.0,71.0,57.0,60.0,66.0,33.0,67.0,3,2,1.0,Liga Profesional,725000.0
F. Angileri,24,Argentina,67,Godoy Cruz,184,84,"LB, LM",72,19.0,71.0,59.0,63.0,69.0,58.0,69.0,3,3,1.0,Liga Profesional,850000.0
F. Angileri,25,Argentina,73,River Plate,184,84,"LB, LM",78,20.0,81.0,67.0,68.0,73.0,68.0,77.0,3,3,1.0,Liga Profesional,4700000.0
F. Angileri,26,Argentina,73,River Plate,184,84,"LB, LWB",76,21.0,77.0,68.0,70.0,72.0,67.0,79.0,3,3,1.0,Liga Profesional,3700000.0
F. Angileri,27,Argentina,77,River Plate,184,84,"LB, LWB",78,22.0,80.0,68.0,74.0,74.0,70.0,79.0,3,3,1.0,Liga Profesional,11000000.0
F. Angileri,28,Argentina,76,Getafe,184,84,"LB, LWB",76,23.0,79.0,71.0,76.0,75.0,70.0,80.0,3,3,1.0,La Liga,7000000.0
F. Angileri,29,Argentina,70,Getafe,185,85,"LB, LWB",70,24.0,77.0,71.0,69.0,69.0,65.0,80.0,3,3,1.0,La Liga,1400000.0
F. Ballas,21,Germany,60,Hannover 96,196,93,"CB, RB",70,15.0,31.0,31.0,35.0,37.0,58.0,68.0,4,2,1.0,2. Bundesliga,160000.0
F. Ballas,22,Germany,61,FSV Frankfurt,196,96,"CB, RB, CDM",69,16.0,31.0,32.0,36.0,38.0,60.0,70.0,4,2,2.0,2. Bundesliga,300000.0
F. Ballas,23,Germany,67,Dynamo Dresden,196,94,CB,72,17.0,31.0,32.0,37.0,39.0,67.0,71.0,4,2,2.0,3. Liga,825000.0
F. Ballas,24,Germany,70,Dynamo Dresden,196,94,CB,74,18.0,31.0,32.0,45.0,41.0,70.0,72.0,4,2,2.0,3. Liga,2000000.0
F. Ballas,25,Germany,70,Dynamo Dresden,196,96,CB,73,19.0,32.0,32.0,47.0,41.0,69.0,72.0,3,2,2.0,3. Liga,1900000.0
F. Ballas,26,Germany,70,Dynamo Dresden,196,96,CB,73,20.0,40.0,32.0,47.0,41.0,69.0,76.0,3,2,2.0,3. Liga,2000000.0
F. Ballas,27,Germany,68,Erzgebirge Aue,196,96,CB,70,21.0,55.0,34.0,46.0,41.0,67.0,75.0,3,2,2.0,3. Liga,1300000.0
F. Ballas,28,Germany,68,Erzgebirge Aue,196,96,CB,70,22.0,59.0,41.0,46.0,42.0,67.0,75.0,3,2,2.0,3. Liga,1200000.0
F. Ballas,29,Germany,67,Karlsruher SC,196,96,CB,67,23.0,55.0,41.0,46.0,42.0,66.0,74.0,3,2,2.0,2. Bundesliga,850000.0
F. Ballas,30,Germany,66,Jahn Regensburg,196,96,CB,66,24.0,55.0,41.0,43.0,38.0,64.0,76.0,3,2,3.0,3. Liga,700000.0
F. Barba,20,Italy,66,Empoli,188,77,CB,72,15.0,50.0,34.0,42.0,44.0,68.0,66.0,2,2,1.0,Serie A,500000.0
F. Barba,21,Italy,71,Empoli,188,77,CB,79,16.0,58.0,30.0,42.0,47.0,75.0,69.0,2,2,1.0,Serie A,2100000.0
F. Barba,22,Italy,72,Empoli,188,77,CB,80,17.0,55.0,30.0,42.0,47.0,75.0,69.0,2,2,1.0,Serie A,2700000.0
F. Barba,23,Italy,72,Sporting Gijón,186,78,CB,79,18.0,55.0,30.0,42.0,47.0,74.0,69.0,2,2,2.0,La Liga 2,3700000.0
F. Barba,24,Italy,73,Chievo,185,77,CB,79,19.0,69.0,30.0,46.0,54.0,74.0,72.0,2,2,1.0,Serie B,4700000.0
F. Barba,25,Italy,73,Real Valladolid,185,77,"CB, LB",78,20.0,69.0,30.0,58.0,60.0,73.0,70.0,2,2,1.0,La Liga 2,4800000.0
F. Barba,26,Italy,72,Benevento,186,80,"CB, LB",75,21.0,69.0,30.0,57.0,60.0,73.0,70.0,2,2,1.0,Serie B,2700000.0
F. Barba,27,Italy,71,Benevento,186,80,"CB, LB",72,22.0,69.0,30.0,57.0,61.0,72.0,70.0,2,2,2.0,Serie B,1900000.0
F. Barba,28,Italy,72,Pisa,185,80,"CB, LB",73,23.0,69.0,30.0,57.0,61.0,73.0,72.0,2,2,2.0,Serie B,2200000.0
F. Barba,29,Italy,72,Como,185,80,"CB, LB",72,24.0,69.0,31.0,60.0,61.0,73.0,73.0,2,2,2.0,Serie B,2000000.0
F. Bernardeschi,20,Italy,68,Fiorentina,183,75,"RW, LW",81,15.0,77.0,63.0,62.0,71.0,26.0,51.0,3,4,1.0,Serie A,925000.0
F. Bernardeschi,21,Italy,71,Fiorentina,183,75,RW,81,16.0,78.0,64.0,67.0,75.0,25.0,53.0,3,4,1.0,Serie A,2700000.0
F. Bernardeschi,22,Italy,78,Fiorentina,183,75,"RM, LM",84,17.0,83.0,70.0,74.0,82.0,36.0,64.0,3,4,1.0,Serie A,11500000.0
F. Bernardeschi,23,Italy,82,Juventus,183,75,"RM, CF, LM",88,18.0,84.0,76.0,77.0,86.0,34.0,65.0,3,4,1.0,Serie A,30500000.0
F. Bernardeschi,24,Italy,82,Juventus,185,77,"RM, CF",87,19.0,83.0,75.0,80.0,86.0,56.0,64.0,3,5,1.0,Serie A,29500000.0
F. Bernardeschi,25,Italy,83,Juventus,185,77,"RM, CAM",85,20.0,81.0,75.0,81.0,87.0,60.0,66.0,3,5,1.0,Serie A,31500000.0
F. Bernardeschi,26,Italy,80,Juventus,185,77,"CAM, RM",82,21.0,80.0,75.0,80.0,84.0,60.0,65.0,3,5,1.0,Serie A,26000000.0
F. Bernardeschi,27,Italy,79,Juventus,185,77,"CAM, LM, RM",79,22.0,79.0,71.0,80.0,83.0,61.0,65.0,3,4,1.0,Serie A,18500000.0
F. Bernardeschi,28,Italy,79,Toronto,185,77,"RM, RW",79,23.0,77.0,71.0,79.0,82.0,62.0,66.0,3,4,1.0,Major League Soccer,17500000.0
F. Bernardeschi,29,Italy,78,Toronto,185,77,"RW, RM, CAM",78,24.0,76.0,75.0,78.0,82.0,57.0,67.0,3,4,1.0,Major League Soccer,14000000.0
F. Bonazzoli,17,Italy,60,Inter,192,79,ST,80,15.0,49.0,61.0,42.0,53.0,29.0,70.0,3,2,1.0,Serie A,190000.0
F. Bonazzoli,18,Italy,62,Sampdoria,192,79,ST,75,16.0,69.0,60.0,48.0,61.0,29.0,59.0,3,2,1.0,Serie B,475000.0
F. Bonazzoli,19,Italy,63,Brescia,182,77,ST,76,17.0,71.0,60.0,48.0,61.0,29.0,59.0,3,2,2.0,Serie B,600000.0
F. Bonazzoli,20,Italy,63,SPAL,182,77,ST,73,18.0,68.0,60.0,48.0,61.0,29.0,59.0,3,2,1.0,Serie B,600000.0
F. Bonazzoli,21,Italy,66,Padova,182,77,ST,78,19.0,73.0,63.0,52.0,64.0,28.0,60.0,3,3,2.0,Serie B,1200000.0
F. Bonazzoli,22,Italy,68,Sampdoria,182,79,ST,76,20.0,72.0,64.0,51.0,65.0,28.0,62.0,3,3,1.0,Serie B,1300000.0
F. Bonazzoli,23,Italy,67,Sampdoria,182,79,ST,75,21.0,70.0,65.0,51.0,65.0,28.0,59.0,3,3,1.0,Serie B,2300000.0
F. Bonazzoli,24,Italy,69,Salernitana,182,79,ST,76,22.0,70.0,68.0,53.0,68.0,28.0,59.0,3,3,1.0,Serie A,2800000.0
F. Bonazzoli,25,Italy,73,Salernitana,182,79,"ST, CF",77,23.0,70.0,74.0,55.0,72.0,28.0,60.0,3,3,1.0,Serie A,4300000.0
F. Bonazzoli,26,Italy,71,Hellas Verona,182,79,"CF, ST",74,24.0,70.0,72.0,62.0,72.0,28.0,60.0,2,3,1.0,Serie A,2500000.0
F. Caputo,26,Italy,70,Bari 1908,181,74,ST,73,15.0,80.0,68.0,48.0,68.0,29.0,68.0,3,3,2.0,Serie B,2000000.0
F. Caputo,27,Italy,68,Virtus Entella Chiavari,181,74,ST,68,16.0,81.0,66.0,47.0,67.0,19.0,70.0,3,3,2.0,Serie B,900000.0
F. Caputo,28,Italy,71,Virtus Entella Chiavari,181,74,ST,71,17.0,82.0,69.0,47.0,67.0,19.0,70.0,3,3,2.0,Serie B,1700000.0
F. Caputo,29,Italy,71,Empoli,181,74,ST,71,18.0,85.0,69.0,47.0,68.0,19.0,70.0,3,3,2.0,Serie A,2400000.0
F. Caputo,30,Italy,75,Empoli,181,74,ST,75,19.0,87.0,74.0,58.0,73.0,29.0,70.0,3,3,1.0,Serie A,6500000.0
F. Caputo,31,Italy,75,Sassuolo,181,74,ST,75,20.0,84.0,76.0,58.0,73.0,29.0,67.0,4,3,1.0,Serie A,6000000.0
F. Caputo,32,Italy,79,Sassuolo,181,74,ST,79,21.0,83.0,79.0,61.0,78.0,30.0,66.0,4,3,1.0,Serie A,14000000.0
F. Caputo,33,Italy,78,Sampdoria,181,74,ST,78,22.0,82.0,79.0,62.0,78.0,30.0,67.0,4,3,1.0,Serie B,9000000.0
F. Caputo,34,Italy,78,Sampdoria,181,77,ST,78,23.0,79.0,79.0,62.0,78.0,30.0,67.0,4,3,1.0,Serie B,7000000.0
F. Caputo,35,Italy,76,Empoli,181,77,ST,76,24.0,74.0,77.0,62.0,76.0,30.0,64.0,4,3,1.0,Serie A,3200000.0
F. Ceccherini,22,Italy,68,Livorno,186,72,"CB, RB",73,15.0,67.0,25.0,38.0,49.0,68.0,75.0,2,2,2.0,Serie B,700000.0
F. Ceccherini,23,Italy,70,Livorno,186,72,"CB, RB",77,16.0,67.0,15.0,34.0,50.0,71.0,77.0,2,2,2.0,Serie B,1600000.0
F. Ceccherini,24,Italy,70,Crotone,187,75,"CB, RB",77,17.0,65.0,15.0,34.0,50.0,69.0,77.0,2,2,1.0,Serie B,1600000.0
F. Ceccherini,25,Italy,73,Crotone,187,75,CB,78,18.0,65.0,15.0,34.0,50.0,73.0,78.0,2,2,1.0,Serie B,4500000.0
F. Ceccherini,26,Italy,72,Fiorentina,187,75,CB,77,19.0,59.0,15.0,34.0,50.0,71.0,76.0,2,2,1.0,Serie A,3400000.0
F. Ceccherini,27,Italy,71,Fiorentina,187,75,CB,73,20.0,53.0,15.0,34.0,50.0,71.0,75.0,2,2,1.0,Serie A,2500000.0
F. Ceccherini,28,Italy,70,Fiorentina,187,75,CB,72,21.0,49.0,16.0,34.0,50.0,71.0,72.0,2,2,1.0,Serie A,1600000.0
F. Ceccherini,29,Italy,74,Hellas Verona,187,75,CB,75,22.0,63.0,43.0,53.0,63.0,76.0,71.0,4,2,1.0,Serie A,3900000.0
F. Ceccherini,30,Italy,75,Hellas Verona,187,75,CB,75,23.0,64.0,48.0,58.0,63.0,76.0,73.0,4,2,1.0,Serie A,4600000.0
F. Ceccherini,31,Italy,74,Fatih Karagümrük,187,75,CB,74,24.0,62.0,48.0,58.0,63.0,75.0,74.0,4,2,1.0,Super Lig,2900000.0
F. Cervi,20,Argentina,59,Rosario Central,170,69,CAM,64,15.0,69.0,51.0,55.0,70.0,40.0,45.0,3,3,1.0,Liga Profesional,130000.0
F. Cervi,21,Argentina,74,Rosario Central,169,67,"RM, LM",82,16.0,83.0,65.0,70.0,79.0,31.0,49.0,3,4,1.0,Liga Profesional,4900000.0
F. Cervi,22,Argentina,75,Benfica,169,67,"LM, CAM",82,17.0,87.0,65.0,69.0,79.0,37.0,49.0,3,4,1.0,Liga Portugal,5500000.0
F. Cervi,23,Argentina,78,Benfica,166,62,LM,85,18.0,89.0,68.0,70.0,83.0,44.0,54.0,3,4,1.0,Liga Portugal,14500000.0
F. Cervi,24,Argentina,80,Benfica,165,62,LW,84,19.0,91.0,67.0,74.0,86.0,50.0,57.0,3,4,1.0,Liga Portugal,19500000.0
F. Cervi,25,Argentina,76,Benfica,165,62,LM,79,20.0,92.0,65.0,68.0,84.0,50.0,51.0,3,4,1.0,Liga Portugal,9500000.0
F. Cervi,26,Argentina,78,Benfica,165,62,LM,79,21.0,92.0,65.0,70.0,84.0,58.0,56.0,3,4,1.0,Liga Portugal,16500000.0
F. Cervi,27,Argentina,75,Celta de Vigo,165,62,LM,75,22.0,88.0,65.0,68.0,79.0,48.0,55.0,3,4,1.0,La Liga,6000000.0
F. Cervi,28,Argentina,78,Celta de Vigo,165,62,"LM, RM",78,23.0,88.0,67.0,72.0,80.0,55.0,54.0,3,4,1.0,La Liga,14000000.0
F. Cervi,29,Argentina,77,Celta de Vigo,165,62,"LM, RM",77,24.0,88.0,67.0,72.0,80.0,55.0,53.0,3,4,1.0,La Liga,10500000.0
F. Coquelin,23,France,70,Arsenal,178,74,"LM, CM",75,15.0,69.0,53.0,68.0,74.0,69.0,69.0,3,3,1.0,Premier League,1500000.0
F. Coquelin,24,France,78,Arsenal,178,74,"CDM, CM",84,16.0,70.0,54.0,70.0,76.0,75.0,78.0,3,3,1.0,Premier League,10000000.0
F. Coquelin,25,France,81,Arsenal,178,74,"CDM, CM",84,17.0,70.0,54.0,70.0,76.0,79.0,81.0,3,3,1.0,Premier League,17500000.0
F. Coquelin,26,France,79,Arsenal,178,74,"CDM, CM",80,18.0,66.0,52.0,67.0,75.0,78.0,80.0,3,3,1.0,Premier League,12000000.0
F. Coquelin,27,France,79,Valencia,177,74,"CDM, CM, CB, LM",80,19.0,71.0,58.0,68.0,76.0,78.0,81.0,3,3,1.0,La Liga,12000000.0
F. Coquelin,28,France,80,Valencia,177,74,"CM, CDM",80,20.0,70.0,66.0,75.0,78.0,78.0,77.0,3,3,1.0,La Liga,14500000.0
F. Coquelin,29,France,80,Villarreal,176,74,"CM, CDM",80,21.0,71.0,67.0,76.0,80.0,79.0,81.0,3,3,1.0,La Liga,20500000.0
F. Coquelin,30,France,80,Villarreal,176,74,"CM, CDM, RM",80,22.0,68.0,67.0,76.0,80.0,78.0,79.0,3,3,1.0,La Liga,20000000.0
F. Coquelin,31,France,80,Villarreal,176,74,"CM, LM, CDM",80,23.0,68.0,68.0,78.0,79.0,78.0,80.0,4,3,1.0,La Liga,17500000.0
F. Coquelin,32,France,80,Villarreal,176,74,"CM, LM, RM",80,24.0,67.0,68.0,78.0,79.0,78.0,79.0,4,3,1.0,La Liga,16500000.0
F. Daprelà,23,Switzerland,66,Palermo,186,86,"LM, LB",74,15.0,87.0,51.0,59.0,65.0,63.0,76.0,3,2,1.0,Serie B,675000.0
F. Daprelà,24,Switzerland,67,Palermo,183,76,"LM, LB",73,16.0,76.0,53.0,62.0,69.0,67.0,78.0,3,2,1.0,Serie B,975000.0
F. Daprelà,25,Switzerland,68,Bari 1908,180,65,"LM, LB",70,17.0,77.0,53.0,62.0,69.0,64.0,77.0,3,2,2.0,Serie B,1000000.0
F. Daprelà,26,Switzerland,69,Lugano,180,65,"LB, LM",71,18.0,75.0,53.0,62.0,70.0,64.0,77.0,3,2,1.0,Super League,1000000.0
F. Daprelà,27,Switzerland,68,Lugano,183,76,"CB, LB, LM",68,19.0,76.0,57.0,61.0,70.0,65.0,78.0,3,3,1.0,Super League,750000.0
F. Daprelà,28,Switzerland,69,Lugano,183,76,"CB, LB, LWB",70,20.0,76.0,58.0,61.0,68.0,67.0,79.0,3,3,1.0,Super League,1000000.0
F. Daprelà,29,Switzerland,67,Lugano,183,76,"CB, LWB",68,21.0,74.0,56.0,61.0,64.0,65.0,79.0,3,3,1.0,Super League,950000.0
F. Daprelà,30,Switzerland,67,Lugano,183,76,CB,67,22.0,75.0,56.0,61.0,65.0,66.0,78.0,3,3,1.0,Super League,825000.0
F. Daprelà,31,Switzerland,67,Lugano,183,76,CB,67,23.0,69.0,57.0,62.0,65.0,65.0,78.0,3,3,1.0,Super League,700000.0
F. Daprelà,32,Switzerland,67,Zürich,183,79,CB,67,24.0,65.0,57.0,62.0,64.0,65.0,78.0,3,3,1.0,Super League,650000.0
F. Diédhiou,22,Senegal,57,Sochaux,192,79,ST,61,15.0,49.0,60.0,39.0,52.0,29.0,58.0,3,2,2.0,Ligue 2,130000.0
F. Diédhiou,23,Senegal,68,Clermont,192,79,ST,72,16.0,49.0,70.0,40.0,62.0,21.0,62.0,3,2,2.0,Ligue 1,1200000.0
F. Diédhiou,24,Senegal,71,Angers SCO,189,80,ST,75,17.0,49.0,73.0,41.0,61.0,22.0,71.0,3,2,1.0,Ligue 2,2200000.0
F. Diédhiou,24,Senegal,73,Bristol City,189,80,ST,77,18.0,59.0,72.0,44.0,65.0,26.0,71.0,2,2,2.0,Championship,5500000.0
F. Diédhiou,25,Senegal,72,Bristol City,189,80,ST,76,19.0,59.0,72.0,46.0,65.0,31.0,72.0,2,3,2.0,Championship,4100000.0
F. Diédhiou,26,Senegal,72,Bristol City,189,80,ST,75,20.0,60.0,70.0,46.0,66.0,31.0,73.0,2,3,2.0,Championship,3900000.0
F. Diédhiou,27,Senegal,71,Bristol City,189,80,ST,72,21.0,59.0,70.0,47.0,66.0,32.0,74.0,2,3,2.0,Championship,2200000.0
F. Diédhiou,28,Senegal,69,Alanyaspor,189,80,ST,69,22.0,59.0,69.0,47.0,66.0,31.0,73.0,3,3,1.0,Super Lig,1400000.0
F. Diédhiou,29,Senegal,70,Alanyaspor,189,80,ST,70,23.0,62.0,69.0,48.0,66.0,31.0,74.0,3,3,1.0,Super Lig,1600000.0
F. Diédhiou,30,Senegal,70,Granada,189,80,ST,70,24.0,61.0,69.0,48.0,67.0,31.0,73.0,3,3,1.0,La Liga,1600000.0
F. Díaz,30,Colombia,68,Atlético Nacional,170,72,LB,68,15.0,83.0,49.0,63.0,67.0,64.0,62.0,2,2,1.0,Liga BetPlay,700000.0
F. Díaz,30,Chile,56,Antofagasta,171,70,"LM, CM",56,15.0,60.0,34.0,52.0,58.0,56.0,56.0,2,2,1.0,Primera Division,80000.0
F. Díaz,31,Colombia,68,Atlético Nacional,170,72,LB,68,16.0,76.0,50.0,64.0,68.0,65.0,66.0,2,2,1.0,Liga BetPlay,550000.0
F. Díaz,32,Colombia,70,Atlético Nacional,170,72,LB,70,17.0,76.0,50.0,66.0,68.0,65.0,66.0,2,2,1.0,Liga BetPlay,750000.0
F. Díaz,33,Colombia,73,,170,72,LB,73,18.0,76.0,50.0,66.0,69.0,70.0,68.0,2,2,,,
F. Díaz,34,Colombia,72,,170,72,LB,72,19.0,74.0,50.0,65.0,69.0,69.0,68.0,2,3,,,
F. Díaz,35,Colombia,71,Alianza Petrolera,169,69,LB,71,20.0,72.0,50.0,66.0,69.0,69.0,68.0,2,3,1.0,Liga BetPlay,675000.0
F. Díaz,36,Colombia,67,Nacional Asunción,170,70,LB,67,21.0,74.0,50.0,63.0,64.0,63.0,69.0,2,3,1.0,Primera División,230000.0
F. Díaz,17,Uruguay,63,Liverpool,176,65,CDM,77,21.0,58.0,37.0,54.0,53.0,62.0,64.0,3,2,1.0,Primera Division,1000000.0
F. Díaz,37,Colombia,69,Nacional Asunción,170,70,"LB, CB",69,22.0,73.0,50.0,68.0,65.0,67.0,69.0,2,3,1.0,Primera División,300000.0
F. Díaz,19,Bolivia,55,Wilstermann,186,77,CM,73,22.0,64.0,46.0,50.0,56.0,47.0,58.0,2,2,1.0,Liga De Futbol Prof,325000.0
F. Díaz,19,Uruguay,72,Liverpool,176,69,"CDM, CM",83,23.0,70.0,64.0,67.0,72.0,70.0,63.0,3,2,1.0,Primera Division,4800000.0
F. Díaz,21,Argentina,62,Vélez Sarsfield,176,75,CM,72,23.0,67.0,50.0,62.0,65.0,49.0,62.0,2,3,1.0,Liga Profesional,900000.0
F. Díaz,21,Paraguay,56,Sol de América,180,73,LB,63,23.0,70.0,25.0,39.0,51.0,52.0,62.0,3,2,1.0,Primera División,275000.0
F. Díaz,20,Uruguay,72,Liverpool,176,69,"CM, CDM",83,24.0,74.0,65.0,68.0,72.0,70.0,65.0,3,3,1.0,Primera Division,5000000.0
F. Díaz,22,Argentina,68,Platense,176,75,"CDM, CM",77,24.0,72.0,53.0,64.0,69.0,64.0,74.0,2,3,1.0,Liga Profesional,2600000.0
F. Fabra,23,Colombia,67,Deportivo Cali,173,79,LB,72,15.0,78.0,30.0,53.0,63.0,64.0,73.0,3,2,1.0,Liga BetPlay,575000.0
F. Fabra,24,Colombia,70,Independiente Medellín,173,79,LB,75,16.0,78.0,31.0,55.0,64.0,68.0,73.0,3,2,1.0,Liga BetPlay,1500000.0
F. Fabra,25,Colombia,75,Boca Juniors,172,72,LB,78,17.0,88.0,52.0,58.0,75.0,70.0,80.0,3,3,1.0,Liga Profesional,4200000.0
F. Fabra,26,Colombia,76,Boca Juniors,172,72,LB,79,18.0,88.0,54.0,58.0,76.0,70.0,82.0,3,3,1.0,Liga Profesional,8000000.0
F. Fabra,27,Colombia,77,Boca Juniors,172,72,LB,78,19.0,87.0,55.0,64.0,78.0,71.0,81.0,3,3,1.0,Liga Profesional,8000000.0
F. Fabra,28,Colombia,78,Boca Juniors,174,80,LB,78,20.0,89.0,60.0,70.0,79.0,72.0,79.0,3,3,1.0,Liga Profesional,9000000.0
F. Fabra,29,Colombia,79,Boca Juniors,174,86,LB,79,21.0,87.0,61.0,71.0,78.0,72.0,79.0,3,3,1.0,Liga Profesional,15500000.0
F. Fabra,30,Colombia,78,Boca Juniors,174,86,LB,78,22.0,86.0,61.0,71.0,78.0,70.0,78.0,3,3,1.0,Liga Profesional,12000000.0
F. Fabra,31,Colombia,76,Boca Juniors,174,78,LB,76,23.0,83.0,68.0,74.0,78.0,69.0,77.0,3,3,1.0,Liga Profesional,5500000.0
F. Fabra,32,Colombia,76,Boca Juniors,174,78,LB,76,24.0,81.0,68.0,74.0,78.0,70.0,76.0,3,3,1.0,Liga Profesional,5000000.0
F. Fajr,25,France,73,Elche,178,72,"CAM, CM, CF",76,15.0,72.0,66.0,73.0,76.0,47.0,63.0,3,3,1.0,La Liga 2,3000000.0
F. Fajr,26,France,75,Deportivo de La Coruña,178,72,"CAM, LM, RM",77,16.0,70.0,68.0,79.0,76.0,48.0,65.0,4,3,1.0,La Liga 2,4900000.0
F. Fajr,27,Morocco,77,Deportivo de La Coruña,178,72,"CAM, LM, RM",77,17.0,68.0,72.0,79.0,77.0,48.0,68.0,4,4,1.0,La Liga 2,7000000.0
F. Fajr,28,Morocco,75,Getafe,179,70,"LM, CAM, RM, CM",75,18.0,67.0,72.0,77.0,76.0,48.0,65.0,4,4,1.0,La Liga,6500000.0
F. Fajr,29,Morocco,78,Caen,178,71,"CM, CDM, RM, LM",78,19.0,64.0,73.0,79.0,76.0,72.0,66.0,4,3,1.0,Ligue 2,10000000.0
F. Fajr,30,Morocco,77,Getafe,178,71,"CM, CDM, RM",77,20.0,63.0,73.0,79.0,77.0,68.0,67.0,4,3,1.0,La Liga,8000000.0
F. Fajr,31,Morocco,75,Sivasspor,178,71,"CM, CDM, RM",75,21.0,61.0,73.0,78.0,76.0,67.0,66.0,4,3,1.0,Super Lig,4600000.0
